gender,age,degree,quallife,health,life,happy,income,confedvac,confedvacy,finalter,hlthphys,hlthmntl,satsoc,white,black,amer_indian_alaska,asian_indian,chinese,filipino,japenese,korean,vietnamese,oth_asian,native_hawaiian,guamanian_chamorro,samoan,oth_pacific_islander,oth_race,hispanic
Female,NA,Bachelors,Very Good,Good,Routine,Pretty Happy,NA,NA,NA,Stayed the same,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,62,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,Graduates,Good,Good,Dull,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,41,Graduates,Good,Poor,NA,Pretty Happy,$10000 to $14999,NA,Hardly any,Stayed the same,Poor,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,46,Associate/Junior College,Very Good,Poor,NA,Pretty Happy,$6000 to $6999,Only some,NA,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,64,Bachelors,Good,Fair,Exciting,Pretty Happy,$25000 or more,A great deal,NA,Getting worse,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,79,Graduates,Good,Fair,NA,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Fair,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,Bachelors,NA,Excellent,Exciting,Very Happy,$10000 to $14999,NA,NA,Getting worse,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Male,74,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Good,Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,75,Bachelors,Excellent,Fair,Exciting,Very Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,74,Bachelors,Good,Good,NA,Very Happy,$25000 or more,NA,Only some,Stayed the same,Good,Excellent,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,65,High School,Good,Fair,NA,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,41,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Graduates,Very Good,Good,Exciting,Pretty Happy,NA,NA,A great deal,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,Bachelors,Good,Good,NA,Not too Happy,$25000 or more,NA,Only some,Stayed the same,Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,35,High School,Very Good,Good,Exciting,Very Happy,NA,Only some,NA,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Good,Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,43,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,Hardly any,Getting better,Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
None of these,NA,Less than High School,Poor,Good,NA,Pretty Happy,$15000 to $19999,NA,Only some,Getting worse,Poor,Poor,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,44,High School,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,Only some,NA,Getting worse,Good,Very Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Less than High School,Fair,Poor,Routine,Not too Happy,$10000 to $14999,NA,NA,Getting worse,Poor,Poor,Poor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,45,High School,Good,Fair,Routine,Not too Happy,$25000 or more,NA,Only some,Stayed the same,Good,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,Graduates,Excellent,Excellent,Exciting,Very Happy,Refused,NA,NA,Getting better,Excellent,Excellent,Very Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Female,40,Bachelors,Excellent,Good,NA,Pretty Happy,Refused,NA,A great deal,Getting better,Good,Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,High School,Good,Good,Routine,Not too Happy,NA,NA,NA,Stayed the same,Very Good,Poor,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,High School,Very Good,Good,NA,Pretty Happy,Refused,NA,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,Bachelors,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,Graduates,Very Good,Good,Exciting,Pretty Happy,Refused,NA,NA,Getting better,Good,Good,Good,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Male,28,High School,Fair,Fair,Dull,Not too Happy,Under $1000,NA,NA,Getting better,Fair,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,41,High School,Good,Good,Routine,Pretty Happy,$15000 to $19999,NA,NA,Getting better,Very Good,Good,Very Good,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,45,High School,NA,Fair,NA,Not too Happy,$6000 to $6999,NA,NA,Stayed the same,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Graduates,Very Good,Fair,Routine,Pretty Happy,NA,NA,NA,Getting better,Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,NA,Bachelors,NA,Good,Routine,Very Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,64,High School,Good,Fair,Dull,Not too Happy,$20000 to $24999,NA,NA,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,41,High School,Excellent,Excellent,Routine,Pretty Happy,$25000 or more,NA,Hardly any,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,High School,Good,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Excellent,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,58,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Very Good,Good,NA,Not too Happy,NA,Hardly any,NA,NA,Very Good,Very Good,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,79,Less than High School,Very Good,Good,Routine,NA,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,High School,NA,Good,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Female,85,High School,Good,Fair,Routine,Very Happy,$25000 or more,NA,NA,Stayed the same,Fair,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,NA,Good,Good,Routine,Pretty Happy,NA,A great deal,NA,Stayed the same,Good,Good,Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Female,53,High School,Fair,Good,Dull,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,59,High School,NA,Good,NA,Not too Happy,$25000 or more,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,High School,Fair,Fair,Exciting,Not too Happy,$25000 or more,NA,NA,Getting better,Fair,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,50,High School,Fair,Good,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Poor,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Bachelors,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Male,35,Less than High School,Fair,Fair,NA,Very Happy,$15000 to $19999,Only some,NA,Getting worse,Fair,Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
None of these,42,Associate/Junior College,Fair,Good,Routine,Not too Happy,$25000 or more,NA,Only some,Getting worse,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,57,High School,Poor,Poor,Routine,Not too Happy,$8000 to $9999,NA,NA,Getting worse,Poor,Fair,Fair,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,28,High School,Fair,Good,Routine,Not too Happy,$8000 to $9999,NA,NA,Getting worse,Fair,Fair,Poor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,37,High School,Very Good,Good,Exciting,Very Happy,$4000 to $4999,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,72,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,High School,Good,Good,NA,Not too Happy,$3000 to $3999,Only some,NA,Getting better,Good,Very Good,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,63,Graduates,Excellent,Excellent,Exciting,Not too Happy,Refused,NA,NA,Stayed the same,Excellent,Excellent,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,51,High School,Fair,Fair,NA,NA,$10000 to $14999,NA,Only some,Stayed the same,Good,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,70,Graduates,Very Good,Excellent,Exciting,Very Happy,Refused,NA,Hardly any,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,59,High School,Very Good,Fair,Routine,Not too Happy,Refused,NA,NA,Stayed the same,Fair,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,44,High School,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,78,Graduates,Very Good,Fair,Exciting,Not too Happy,Refused,NA,Only some,Stayed the same,Good,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Excellent,Excellent,Exciting,Very Happy,NA,NA,NA,NA,Excellent,Excellent,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,46,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,37,Bachelors,Very Good,Good,Routine,Not too Happy,$25000 or more,NA,A great deal,Stayed the same,Good,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,49,High School,Fair,Fair,Exciting,Very Happy,Under $1000,Only some,NA,Getting better,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
None of these,30,Bachelors,Good,Fair,NA,Pretty Happy,$25000 or more,NA,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,50,NA,Good,Good,Routine,Pretty Happy,NA,Only some,NA,Getting worse,Good,Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,High School,Fair,Fair,NA,Pretty Happy,$1000 to $2999,NA,A great deal,Getting worse,Good,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,20,Less than High School,Good,Good,Routine,Not too Happy,NA,Only some,NA,Stayed the same,Poor,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,NA,Good,Good,Exciting,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,36,Bachelors,Very Good,Good,Exciting,Not too Happy,$25000 or more,NA,Only some,Getting better,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,NA,Bachelors,Excellent,Excellent,Exciting,Pretty Happy,$25000 or more,NA,Only some,Getting better,Excellent,Excellent,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,60,Bachelors,Very Good,Good,NA,Pretty Happy,Refused,A great deal,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,47,Graduates,Very Good,Excellent,Exciting,Very Happy,Refused,NA,A great deal,Getting better,Excellent,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting worse,Very Good,Very Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,Associate/Junior College,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Excellent,Excellent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Male,35,Graduates,Very Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Very Good,Poor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Female,43,Associate/Junior College,Good,Good,Routine,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,64,High School,Very Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,Graduates,Very Good,Good,NA,Very Happy,Refused,NA,Only some,Stayed the same,Very Good,Very Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,High School,Fair,Good,Exciting,Not too Happy,$10000 to $14999,NA,NA,Stayed the same,Fair,Good,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,68,High School,Poor,Poor,Dull,Not too Happy,$20000 to $24999,NA,NA,Getting worse,Poor,Fair,Fair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Getting better,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,High School,Very Good,Excellent,Routine,Pretty Happy,NA,NA,Hardly any,Getting better,Very Good,Fair,Fair,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Female,45,High School,Fair,Good,Routine,Not too Happy,$7000 to $7999,NA,NA,Getting worse,Very Good,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,42,Graduates,Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,74,Bachelors,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,High School,NA,Excellent,Exciting,Not too Happy,Refused,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,32,Bachelors,Fair,Excellent,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,38,Bachelors,Good,Good,Routine,Not too Happy,$25000 or more,NA,Hardly any,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,60,Associate/Junior College,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Good,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Associate/Junior College,Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,52,High School,Very Good,Good,NA,Not too Happy,$8000 to $9999,A great deal,NA,Getting worse,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,High School,Fair,Fair,NA,Pretty Happy,$25000 or more,NA,Only some,Getting better,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,Bachelors,Excellent,Excellent,Exciting,Very Happy,NA,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Graduates,Very Good,Good,NA,Very Happy,Refused,A great deal,NA,Stayed the same,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Female,38,Graduates,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,NA,Good,Fair,NA,Pretty Happy,NA,NA,A great deal,Getting worse,Fair,Very Good,Good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,37,Graduates,Excellent,Good,Exciting,Not too Happy,Refused,NA,NA,Getting better,Excellent,Very Good,Very Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Male,58,Graduates,Very Good,Excellent,NA,Pretty Happy,NA,NA,Only some,Getting better,Excellent,Very Good,Good,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Bachelors,Good,Good,Exciting,Pretty Happy,Refused,NA,NA,Getting better,Good,Good,Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,Graduates,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,72,High School,Good,Fair,Routine,Not too Happy,$25000 or more,A great deal,NA,Getting worse,Fair,Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,36,High School,Fair,Fair,NA,Not too Happy,$25000 or more,NA,Hardly any,Getting better,Fair,Fair,Poor,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,30,Graduates,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,NA,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,46,High School,Fair,Fair,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Fair,Good,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,33,Bachelors,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,High School,Excellent,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,Bachelors,Excellent,Good,Exciting,Very Happy,Refused,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,High School,Fair,Fair,Routine,Pretty Happy,$20000 to $24999,Only some,NA,Getting worse,Fair,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,78,Bachelors,Excellent,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,27,Associate/Junior College,Good,Good,Routine,Not too Happy,NA,Only some,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,53,Associate/Junior College,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Getting worse,Fair,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,61,High School,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,37,High School,Fair,Good,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,48,High School,Fair,Fair,Routine,Not too Happy,$3000 to $3999,NA,NA,Getting worse,Fair,Fair,Fair,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,25,Bachelors,Very Good,Good,Routine,Not too Happy,$3000 to $3999,NA,A great deal,Stayed the same,Very Good,Fair,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,Graduates,Very Good,Good,Routine,Pretty Happy,NA,NA,NA,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,Graduates,Excellent,Fair,NA,Not too Happy,$25000 or more,Only some,NA,Getting better,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,Graduates,Excellent,Good,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,57,High School,Very Good,Good,NA,Not too Happy,$25000 or more,A great deal,NA,Getting better,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,High School,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,60,Associate/Junior College,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Bachelors,Very Good,Good,Exciting,Pretty Happy,NA,NA,NA,Getting better,Good,Very Good,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,61,Bachelors,Very Good,Good,Exciting,Very Happy,$25000 or more,A great deal,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,61,High School,Excellent,Good,Exciting,Very Happy,$25000 or more,NA,A great deal,Getting worse,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,High School,Good,Good,Routine,Pretty Happy,NA,NA,A great deal,Stayed the same,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Bachelors,Very Good,Excellent,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,65,High School,Good,Fair,Routine,Very Happy,$10000 to $14999,NA,NA,Getting worse,Fair,Fair,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,63,High School,Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,High School,Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting better,Very Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,65,Bachelors,Good,Good,Exciting,Pretty Happy,Refused,NA,Only some,Stayed the same,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Very Good,Excellent,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Very Good,Fair,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Very Good,Excellent,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Bachelors,Very Good,Good,Routine,Very Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,Good,NA,Pretty Happy,Refused,NA,NA,Getting worse,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,Bachelors,Very Good,Fair,Dull,Not too Happy,Refused,NA,NA,Getting better,Fair,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,44,Bachelors,Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,35,Bachelors,Excellent,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,57,Bachelors,Excellent,Excellent,Exciting,Not too Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Graduates,Excellent,Excellent,NA,Pretty Happy,Refused,Only some,NA,Getting better,Excellent,Excellent,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,60,Graduates,Very Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Getting worse,Excellent,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,66,High School,Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,32,High School,Excellent,Excellent,NA,Very Happy,$25000 or more,Only some,NA,Getting better,Excellent,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,72,Bachelors,Very Good,Good,Routine,Very Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
